2025-03-20T10:15:57Z,164.1,192.168.1.100,19414,185.220.101.1,80,TCP,763295,51064004,S
2025-03-20T10:15:59Z,7.0,192.168.1.100,55226,45.76.12.34,4444,TCP,7435556,83561,RA
2025-03-20T10:16:09Z,9.8,192.168.1.100,44912,103.20.10.50,31337,TCP,5974874,44148,SA
2025-03-20T10:16:11Z,0.3,192.168.1.100,38953,185.220.101.1,6666,TCP,5190299,43366,SAF
2025-03-20T10:16:13Z,5.3,192.168.1.100,15101,185.220.101.1,6666,TCP,4921614,55673,SA
2025-03-20T10:16:16Z,238.7,192.168.1.100,17012,185.220.101.1,80,TCP,6885206,18883760,RA
2025-03-20T10:16:17Z,223.1,192.168.1.100,45185,8.8.8.8,53,UDP,3446370,29073119,SF
2025-03-20T10:16:27Z,4.8,192.168.1.100,62715,45.76.12.34,4444,TCP,2406271,35168,SAF
2025-03-20T10:16:33Z,3.6,192.168.1.100,47793,103.20.10.50,31337,TCP,2748517,44168,SA
2025-03-20T10:16:35Z,20.7,192.168.1.100,59910,8.8.8.8,53,UDP,4710648,13928901,S
2025-03-20T10:16:36Z,0.2,192.168.1.100,1894,185.220.101.1,6666,TCP,2479243,37048,R
2025-03-20T10:16:39Z,5.0,192.168.1.100,14687,185.220.101.1,6666,TCP,8260478,3546,RA
2025-03-20T10:16:46Z,70.8,192.168.1.100,60190,185.220.101.1,80,TCP,10438336,451712,SF
2025-03-20T10:16:53Z,5.8,192.168.1.100,46594,45.76.12.34,4444,TCP,4025557,71706,RA
2025-03-20T10:17:00Z,6.2,192.168.1.100,56974,45.76.12.34,4444,TCP,214605,8010,RA
2025-03-20T10:17:01Z,165.7,192.168.1.100,16082,151.101.1.140,443,TCP,3854148,12448105,RA
2025-03-20T10:17:02Z,4.2,192.168.1.100,11454,185.220.101.1,6666,TCP,2716501,30454,R
2025-03-20T10:17:03Z,2.1,192.168.1.100,52552,103.20.10.50,31337,TCP,3726577,5650,SA
2025-03-20T10:17:13Z,9.3,192.168.1.100,4822,103.20.10.50,31337,TCP,5593953,16024,SA
2025-03-20T10:17:19Z,99.7,192.168.1.100,53935,185.220.101.1,80,TCP,7879150,8337066,S
2025-03-20T10:17:21Z,222.7,192.168.1.100,33952,185.220.101.1,80,TCP,3516453,11510693,SAF
2025-03-20T10:17:31Z,2.3,192.168.1.100,54906,103.20.10.50,31337,TCP,6213915,44075,R
2025-03-20T10:17:39Z,5.2,192.168.1.100,26760,103.20.10.50,31337,TCP,1407743,88509,SAF
2025-03-20T10:17:48Z,2.9,192.168.1.100,1129,151.101.1.140,443,TCP,5599325,21567227,SF
2025-03-20T10:17:49Z,5.8,192.168.1.100,56750,103.20.10.50,31337,TCP,5232234,21643,R
2025-03-20T10:17:56Z,8.3,192.168.1.100,24179,45.76.12.34,4444,TCP,8346704,87611,SAF
2025-03-20T10:17:57Z,258.0,192.168.1.100,24643,151.101.1.140,443,TCP,7321804,43668637,R
2025-03-20T10:18:00Z,0.3,192.168.1.100,63854,103.20.10.50,31337,TCP,9201143,15171,RA
2025-03-20T10:18:10Z,123.5,192.168.1.100,22406,8.8.8.8,53,UDP,1883209,10310147,SAF
2025-03-20T10:18:18Z,7.2,192.168.1.100,52481,185.220.101.1,6666,TCP,5741785,6162,S
2025-03-20T10:18:25Z,300.4,192.168.1.100,46531,8.8.8.8,53,UDP,6003075,30998710,SA
2025-03-20T10:18:34Z,263.7,192.168.1.100,46185,8.8.8.8,53,UDP,1291490,3592985,SA
2025-03-20T10:18:41Z,79.8,192.168.1.100,43579,185.220.101.1,80,TCP,4488001,6158837,R
2025-03-20T10:18:42Z,1.9,192.168.1.100,47365,185.220.101.1,6666,TCP,8045978,9214,RA
2025-03-20T10:18:45Z,7.1,192.168.1.100,23101,45.76.12.34,4444,TCP,8946252,54747,SF
2025-03-20T10:18:54Z,8.3,192.168.1.100,31736,45.76.12.34,4444,TCP,313775,68054,R
2025-03-20T10:18:57Z,35.0,192.168.1.100,48165,8.8.8.8,53,UDP,6938462,49092842,SF
2025-03-20T10:19:00Z,1.0,192.168.1.100,39192,45.76.12.34,4444,TCP,9735804,61168,SF
2025-03-20T10:19:06Z,4.2,192.168.1.100,19861,185.220.101.1,6666,TCP,8925224,5771,SF
2025-03-20T10:19:11Z,7.5,192.168.1.100,43541,103.20.10.50,31337,TCP,5778730,43372,RA
2025-03-20T10:19:20Z,23.8,192.168.1.100,43330,8.8.8.8,53,UDP,9030641,16058813,R
2025-03-20T10:19:30Z,6.8,192.168.1.100,21477,103.20.10.50,31337,TCP,5022400,58005,RA
2025-03-20T10:19:39Z,4.3,192.168.1.100,56942,103.20.10.50,31337,TCP,9025302,30687,S
2025-03-20T10:19:40Z,6.1,192.168.1.100,24111,185.220.101.1,6666,TCP,7072329,98558,SF
2025-03-20T10:19:43Z,3.0,192.168.1.100,26134,45.76.12.34,4444,TCP,81706,60273,S
2025-03-20T10:19:53Z,8.5,192.168.1.100,19524,45.76.12.34,4444,TCP,2120855,67522,S
2025-03-20T10:19:55Z,100.6,192.168.1.100,2547,151.101.1.140,443,TCP,6015710,15952470,SA
2025-03-20T10:19:56Z,5.2,192.168.1.100,18461,8.8.8.8,53,UDP,8398400,15834748,SA
2025-03-20T10:20:05Z,66.4,192.168.1.100,30705,151.101.1.140,443,TCP,3365987,11872234,SAF
2025-03-20T10:20:11Z,227.3,192.168.1.100,26341,185.220.101.1,80,TCP,8970275,22347326,SA
2025-03-20T10:20:21Z,9.9,192.168.1.100,46882,45.76.12.34,4444,TCP,2688579,71849,R
2025-03-20T10:20:25Z,298.8,192.168.1.100,19734,185.220.101.1,80,TCP,5410158,51903660,S
2025-03-20T10:20:30Z,295.1,192.168.1.100,13565,151.101.1.140,443,TCP,9045324,8421699,SF
2025-03-20T10:20:31Z,4.7,192.168.1.100,17918,185.220.101.1,6666,TCP,9330687,27465,S
2025-03-20T10:20:41Z,4.1,192.168.1.100,34309,103.20.10.50,31337,TCP,1658031,75406,RA
2025-03-20T10:20:50Z,3.9,192.168.1.100,8319,45.76.12.34,4444,TCP,3850186,27516,SAF
2025-03-20T10:20:55Z,2.1,192.168.1.100,57519,103.20.10.50,31337,TCP,3984483,84896,S
2025-03-20T10:20:59Z,216.0,192.168.1.100,58141,8.8.8.8,53,UDP,2511460,19841787,R
2025-03-20T10:21:07Z,164.5,192.168.1.100,13399,151.101.1.140,443,TCP,715332,18415907,R
2025-03-20T10:21:11Z,7.6,192.168.1.100,10434,185.220.101.1,6666,TCP,9606193,2992,S
2025-03-20T10:21:15Z,3.1,192.168.1.100,41689,45.76.12.34,4444,TCP,2096917,23975,SA
2025-03-20T10:21:23Z,4.3,192.168.1.100,20088,45.76.12.34,4444,TCP,5407340,67442,RA
2025-03-20T10:21:29Z,7.4,192.168.1.100,18700,45.76.12.34,4444,TCP,2166536,34888,S
2025-03-20T10:21:39Z,2.6,192.168.1.100,6111,185.220.101.1,6666,TCP,7591541,9881,RA
2025-03-20T10:21:43Z,191.0,192.168.1.100,31817,8.8.8.8,53,UDP,2958672,45207963,S
2025-03-20T10:21:47Z,70.2,192.168.1.100,23103,151.101.1.140,443,TCP,1162914,14452103,RA
2025-03-20T10:21:55Z,1.2,192.168.1.100,37406,45.76.12.34,4444,TCP,4100592,2690,S
2025-03-20T10:22:02Z,5.8,192.168.1.100,28144,45.76.12.34,4444,TCP,4517965,100613,SA
2025-03-20T10:22:03Z,295.7,192.168.1.100,63268,8.8.8.8,53,UDP,5010507,31366008,R
2025-03-20T10:22:11Z,192.6,192.168.1.100,45563,185.220.101.1,80,TCP,7698539,1857873,S
2025-03-20T10:22:13Z,271.6,192.168.1.100,43354,8.8.8.8,53,UDP,938068,51385397,SAF
2025-03-20T10:22:16Z,72.4,192.168.1.100,25400,151.101.1.140,443,TCP,1650434,11920687,SF
2025-03-20T10:22:19Z,6.4,192.168.1.100,42881,103.20.10.50,31337,TCP,1217412,81237,SAF
2025-03-20T10:22:26Z,242.5,192.168.1.100,60404,151.101.1.140,443,TCP,8310879,29630080,S
2025-03-20T10:22:28Z,2.0,192.168.1.100,50624,185.220.101.1,6666,TCP,6796340,93371,SA
2025-03-20T10:22:36Z,35.3,192.168.1.100,29497,185.220.101.1,80,TCP,1864476,24920575,SF
2025-03-20T10:22:45Z,275.0,192.168.1.100,37969,151.101.1.140,443,TCP,9017934,695206,SA
2025-03-20T10:22:50Z,218.5,192.168.1.100,16544,8.8.8.8,53,UDP,6909830,40846074,R
2025-03-20T10:22:53Z,8.7,192.168.1.100,4396,103.20.10.50,31337,TCP,5839898,24223,R
2025-03-20T10:23:01Z,5.5,192.168.1.100,29004,185.220.101.1,6666,TCP,2631398,32370,R
2025-03-20T10:23:08Z,272.7,192.168.1.100,60697,151.101.1.140,443,TCP,9381457,15109528,SF
2025-03-20T10:23:17Z,157.0,192.168.1.100,6757,185.220.101.1,80,TCP,8366321,28698933,SF
2025-03-20T10:23:22Z,49.6,192.168.1.100,6370,151.101.1.140,443,TCP,9816648,48231700,RA
2025-03-20T10:23:28Z,122.2,192.168.1.100,14441,8.8.8.8,53,UDP,946042,51231633,RA
2025-03-20T10:23:32Z,184.3,192.168.1.100,25374,8.8.8.8,53,UDP,2229007,6585079,RA
2025-03-20T10:23:36Z,163.0,192.168.1.100,14009,151.101.1.140,443,TCP,8287279,10882465,RA
2025-03-20T10:23:42Z,15.2,192.168.1.100,41010,151.101.1.140,443,TCP,336990,18326655,SAF
2025-03-20T10:23:45Z,9.6,192.168.1.100,48538,185.220.101.1,6666,TCP,9868748,56120,S
2025-03-20T10:23:51Z,223.6,192.168.1.100,23868,151.101.1.140,443,TCP,3785286,7622373,RA
2025-03-20T10:24:00Z,2.2,192.168.1.100,4923,45.76.12.34,4444,TCP,1683623,43468,RA
2025-03-20T10:24:02Z,6.4,192.168.1.100,24730,45.76.12.34,4444,TCP,7489152,55271,RA
2025-03-20T10:24:10Z,3.7,192.168.1.100,34461,103.20.10.50,31337,TCP,5635846,57980,S
2025-03-20T10:24:15Z,245.6,192.168.1.100,7821,8.8.8.8,53,UDP,10133008,8053590,SA
2025-03-20T10:24:19Z,160.9,192.168.1.100,44809,8.8.8.8,53,UDP,6022846,4751816,SF
2025-03-20T10:24:21Z,149.0,192.168.1.100,29500,8.8.8.8,53,UDP,6854435,31092351,SAF
2025-03-20T10:24:24Z,2.3,192.168.1.100,4760,8.8.8.8,53,UDP,2820103,8422395,SA
2025-03-20T10:24:32Z,4.2,192.168.1.100,63866,45.76.12.34,4444,TCP,294699,89098,SF
2025-03-20T10:24:34Z,74.5,192.168.1.100,62796,8.8.8.8,53,UDP,1038849,34294715,SA
2025-03-20T10:24:40Z,0.6,192.168.1.100,56391,185.220.101.1,6666,TCP,6553595,50643,SA
2025-03-20T10:24:43Z,9.0,192.168.1.100,5264,103.20.10.50,31337,TCP,7211665,23210,S
2025-03-20T10:24:49Z,1.4,192.168.1.100,52103,185.220.101.1,6666,TCP,10372695,30178,SF
